Date,Open,High,Low,Close,Adj Close,Volume
2018-03-15,348.5,350.04998779296875,348.489990234375,350.04998779296875,335.9374694824219,1177
2018-03-16,348.5,350.04998779296875,348.489990234375,350.04998779296875,337.3040466308594,1177
2018-03-19,354.7300109863281,355.9800109863281,354.7300109863281,355.80999755859375,342.8543701171875,344
2018-03-20,351.95001220703125,351.95001220703125,351.9200134277344,351.9200134277344,339.1059875488281,177
2018-03-21,351.95001220703125,351.95001220703125,351.9200134277344,351.9200134277344,339.1059875488281,177
2018-03-22,349.3900146484375,349.3900146484375,349.3900146484375,349.3900146484375,336.6681213378906,88
2018-03-23,340.7099914550781,340.7099914550781,339.3299865722656,340.29998779296875,327.9090881347656,175
2018-03-26,336.239990234375,337.04998779296875,336.239990234375,337.04998779296875,324.7773742675781,158
2018-03-27,336.239990234375,337.04998779296875,336.239990234375,337.04998779296875,324.7773742675781,158
2018-03-28,339.2699890136719,339.6099853515625,339.2699890136719,339.6099853515625,327.24420166015625,12
2018-03-29,339.6099853515625,339.6099853515625,339.6099853515625,339.6099853515625,327.24420166015625,16
2018-04-03,337.32000732421875,337.32000732421875,336.0,336.0,323.7656555175781,89
2018-04-04,338.489990234375,338.5899963378906,338.4700012207031,338.5899963378906,326.2613525390625,114
2018-04-05,342.30999755859375,345.0299987792969,342.30999755859375,345.0299987792969,332.4668884277344,338
2018-04-06,345.0299987792969,345.0299987792969,345.0299987792969,345.0299987792969,332.4668884277344,0
2018-04-09,340.0,340.0,340.0,340.0,327.6199645996094,10
2018-04-10,340.0400085449219,340.0400085449219,340.010009765625,340.010009765625,327.6296081542969,12
2018-04-11,340.6199951171875,340.6199951171875,340.6199951171875,340.6199951171875,328.21746826171875,37
2018-04-12,340.6000061035156,340.6000061035156,340.6000061035156,340.6000061035156,328.19818115234375,146
2018-04-13,341.75,341.75,341.75,341.75,329.3063049316406,136
2018-04-16,342.7699890136719,342.7699890136719,342.7699890136719,342.7699890136719,330.2891845703125,146
2018-04-17,344.7200012207031,344.7200012207031,344.7200012207031,344.7200012207031,332.1681213378906,30
2018-04-18,348.7799987792969,348.7799987792969,348.7799987792969,348.7799987792969,336.080322265625,18
2018-04-19,347.9599914550781,347.9599914550781,347.19000244140625,347.19000244140625,334.54815673828125,30
2018-04-20,347.19000244140625,347.19000244140625,347.19000244140625,347.19000244140625,334.54815673828125,0
2018-04-23,348.75,348.75,348.75,348.75,336.0513916015625,6
2018-04-24,351.92999267578125,351.92999267578125,351.92999267578125,351.92999267578125,339.1156005859375,10
2018-04-26,351.92999267578125,351.92999267578125,351.92999267578125,351.92999267578125,339.1156005859375,10
2018-04-27,353.2300109863281,353.3599853515625,353.2300109863281,353.3599853515625,340.4935302734375,158
2018-04-30,352.2699890136719,353.8900146484375,352.2699890136719,353.8900146484375,341.0042419433594,159
2018-05-01,352.17999267578125,352.17999267578125,352.17999267578125,352.17999267578125,339.35650634765625,25
2018-05-02,352.17999267578125,352.17999267578125,352.17999267578125,352.17999267578125,339.35650634765625,0
2018-05-03,351.8699951171875,351.8699951171875,350.3800048828125,350.3800048828125,337.6221008300781,83
2018-05-04,348.8900146484375,348.8900146484375,348.8800048828125,348.8800048828125,336.1766662597656,128
2018-05-07,354.489990234375,354.489990234375,354.489990234375,354.489990234375,341.5824279785156,3
2018-05-08,355.0,355.0,355.0,355.0,342.0738220214844,35
2018-05-09,359.20001220703125,359.20001220703125,359.20001220703125,359.20001220703125,346.12091064453125,3
2018-05-10,361.5,361.6499938964844,361.5,361.5299987792969,348.3660888671875,35
2018-05-11,361.5,361.6499938964844,361.5,361.5299987792969,348.3660888671875,35
2018-05-14,362.3299865722656,362.5,362.3299865722656,362.5,349.30072021484375,34
2018-05-15,362.55999755859375,362.55999755859375,362.3999938964844,362.3999938964844,349.20440673828125,5
2018-05-16,362.3999938964844,362.3999938964844,362.3999938964844,362.3999938964844,349.20440673828125,0
2018-05-17,362.3999938964844,362.3999938964844,361.0,361.0,347.8553466796875,8
2018-05-18,363.6499938964844,363.6499938964844,363.6499938964844,363.6499938964844,350.4088439941406,2
2018-05-21,362.79998779296875,362.79998779296875,362.79998779296875,362.79998779296875,349.5898132324219,50
2018-05-22,361.3500061035156,361.3500061035156,361.3500061035156,361.3500061035156,348.192626953125,75
2018-05-23,360.6000061035156,361.8299865722656,360.0,361.8299865722656,348.65509033203125,54
2018-05-24,360.6000061035156,361.8299865722656,360.0,361.8299865722656,348.65509033203125,54
2018-05-25,361.17999267578125,361.82000732421875,361.17999267578125,361.82000732421875,348.6455383300781,52
2018-05-28,361.82000732421875,361.82000732421875,360.92999267578125,360.92999267578125,347.78790283203125,20
2018-05-29,360.92999267578125,360.92999267578125,360.92999267578125,360.92999267578125,347.78790283203125,0
2018-05-30,359.7300109863281,359.7300109863281,359.7300109863281,359.7300109863281,346.6316223144531,2
2018-05-31,360.20001220703125,360.20001220703125,360.20001220703125,360.20001220703125,347.08447265625,200
2018-06-01,359.4700012207031,359.4700012207031,359.4700012207031,359.4700012207031,346.38104248046875,14
2018-06-04,361.4200134277344,361.4200134277344,359.4700012207031,359.4700012207031,346.38104248046875,255
2018-06-05,359.4700012207031,360.0,359.4700012207031,360.0,346.8917541503906,404
2018-06-06,359.4700012207031,360.0,359.4700012207031,360.0,346.8917541503906,404
2018-06-07,361.94000244140625,363.19000244140625,361.94000244140625,362.75,349.5416564941406,58
2018-06-08,361.94000244140625,363.19000244140625,361.94000244140625,362.75,349.5416564941406,58
2018-06-12,362.75,362.75,362.75,362.75,349.5416564941406,0
2018-06-13,369.6099853515625,369.6099853515625,369.6099853515625,369.6099853515625,356.15185546875,2
2018-06-14,367.6199951171875,367.6199951171875,367.3999938964844,367.3999938964844,354.0223083496094,412
2018-06-15,367.6199951171875,367.6199951171875,367.3999938964844,367.3999938964844,355.63873291015625,412
2018-06-18,372.1400146484375,372.1400146484375,372.1400146484375,372.1400146484375,360.2270202636719,3
2018-06-19,372.1400146484375,372.1400146484375,372.1400146484375,372.1400146484375,360.2270202636719,0
2018-06-20,372.1400146484375,372.1400146484375,372.1400146484375,372.1400146484375,360.2270202636719,60
2018-06-21,374.5400085449219,374.5400085449219,374.5400085449219,374.5400085449219,362.5502014160156,12
2018-06-22,372.7300109863281,372.7300109863281,371.95001220703125,371.95001220703125,360.0431213378906,16
2018-06-25,369.0199890136719,369.0199890136719,368.95001220703125,368.95001220703125,357.1391296386719,167
2018-06-26,366.8399963378906,366.8399963378906,366.0,366.0,354.2835998535156,291
2018-06-27,367.7099914550781,368.0,367.7099914550781,368.0,356.21954345703125,433
2018-06-28,368.3800048828125,368.3800048828125,368.3800048828125,368.3800048828125,356.5873718261719,3
2018-06-29,368.95001220703125,370.0,368.79998779296875,368.79998779296875,356.9939270019531,33
2018-07-02,367.2799987792969,367.7799987792969,367.2799987792969,367.7799987792969,356.0065612792969,182
2018-07-03,370.17999267578125,371.32000732421875,370.17999267578125,370.5,358.6395263671875,129
2018-07-04,367.5,367.5,366.6499938964844,366.6499938964844,354.9127197265625,209
2018-07-05,367.20001220703125,367.20001220703125,367.20001220703125,367.20001220703125,355.4451904296875,2
2018-07-06,370.0,370.2699890136719,370.0,370.2699890136719,358.4169006347656,95
2018-07-09,371.2699890136719,371.2699890136719,371.1000061035156,371.1000061035156,359.2203369140625,441
2018-07-10,372.5,373.54998779296875,372.5,372.8699951171875,360.93365478515625,357
2018-07-11,372.4200134277344,372.79998779296875,372.4200134277344,372.79998779296875,360.8658447265625,516
2018-07-12,375.95001220703125,375.95001220703125,375.9200134277344,375.9200134277344,363.885986328125,64
2018-07-13,377.2300109863281,377.29998779296875,377.2300109863281,377.25,365.1734313964844,695
2018-07-16,377.2300109863281,377.2300109863281,376.760009765625,376.760009765625,364.69915771484375,13
2018-07-17,377.30999755859375,377.30999755859375,376.5400085449219,376.5400085449219,364.4862060546875,39
2018-07-18,376.5400085449219,376.5400085449219,376.5400085449219,376.5400085449219,364.4862060546875,0
2018-07-19,379.5299987792969,380.1400146484375,378.1199951171875,378.1199951171875,366.0155944824219,129
2018-07-20,380.30999755859375,380.30999755859375,380.30999755859375,380.30999755859375,368.1354675292969,13
2018-07-23,377.3299865722656,377.3299865722656,375.5899963378906,375.5899963378906,363.5665588378906,27
2018-07-24,381.1600036621094,381.489990234375,380.7099914550781,381.489990234375,369.2777404785156,280
2018-07-25,381.1600036621094,381.489990234375,380.7099914550781,381.489990234375,369.2777404785156,280
2018-07-26,380.29998779296875,380.29998779296875,380.29998779296875,380.29998779296875,368.125732421875,78
2018-07-27,384.20001220703125,384.70001220703125,384.20001220703125,384.70001220703125,372.38494873046875,35
2018-07-30,380.6700134277344,380.6700134277344,380.6700134277344,380.6700134277344,368.48394775390625,85
2018-07-31,380.6700134277344,380.6700134277344,380.6700134277344,380.6700134277344,368.48394775390625,0
2018-08-01,379.92999267578125,379.92999267578125,378.8999938964844,379.54998779296875,367.3998107910156,132
2018-08-02,379.92999267578125,379.92999267578125,378.8999938964844,379.54998779296875,367.3998107910156,132
2018-08-03,383.4100036621094,383.5899963378906,383.30999755859375,383.30999755859375,371.0394592285156,764
2018-08-06,383.4100036621094,383.5899963378906,383.30999755859375,383.30999755859375,371.0394592285156,764
2018-08-07,385.2799987792969,385.3999938964844,385.2799987792969,385.3599853515625,373.0238342285156,202
2018-08-08,384.8800048828125,384.9100036621094,384.8800048828125,384.9100036621094,372.5882568359375,42
2018-08-09,384.0,384.5,384.0,384.5,372.1913146972656,39
2018-08-10,384.0,384.5,384.0,384.5,372.1913146972656,39
2018-08-13,388.0899963378906,388.0899963378906,387.7099914550781,387.7099914550781,375.2986145019531,49
2018-08-14,388.6000061035156,389.6000061035156,388.6000061035156,389.6000061035156,377.1280517578125,28
2018-08-15,388.6000061035156,389.6000061035156,388.6000061035156,389.6000061035156,377.1280517578125,28
2018-08-16,390.1000061035156,390.3699951171875,389.5,390.3699951171875,377.8734436035156,56
2018-08-17,391.45001220703125,391.45001220703125,391.45001220703125,391.45001220703125,378.9188537597656,100
2018-08-20,391.0899963378906,391.0899963378906,390.739990234375,390.739990234375,378.2315979003906,150
2018-08-21,390.739990234375,390.739990234375,390.739990234375,390.739990234375,378.2315979003906,0
2018-08-22,387.69000244140625,387.760009765625,387.69000244140625,387.760009765625,375.34698486328125,103
2018-08-23,393.30999755859375,393.30999755859375,393.30999755859375,393.30999755859375,380.71929931640625,2
2018-08-24,393.30999755859375,393.30999755859375,393.30999755859375,393.30999755859375,380.71929931640625,50
2018-08-27,392.9700012207031,392.9700012207031,392.9700012207031,392.9700012207031,380.3902282714844,16
2018-08-28,395.0,396.1600036621094,395.0,395.92999267578125,383.2554626464844,265
2018-08-29,395.6000061035156,395.6000061035156,395.6000061035156,395.6000061035156,382.93603515625,30
2018-08-30,400.7200012207031,400.7200012207031,400.7200012207031,400.7200012207031,387.89215087890625,2
2018-08-31,400.17999267578125,400.17999267578125,400.1300048828125,400.1300048828125,387.32098388671875,101
2018-09-03,405.0,405.5,405.0,405.5,392.5191345214844,63
2018-09-04,404.8999938964844,404.92999267578125,404.0,404.0,391.0671081542969,39
2018-09-05,404.0,404.0,403.1700134277344,404.0,391.0671081542969,157
2018-09-06,402.2799987792969,403.5799865722656,401.7099914550781,403.5799865722656,390.6605529785156,31
2018-09-07,401.4200134277344,401.4200134277344,400.5,400.5299987792969,387.70819091796875,297
2018-09-10,404.54998779296875,405.79998779296875,404.54998779296875,405.5,392.5191345214844,196
2018-09-11,405.989990234375,405.989990234375,404.9100036621094,404.9100036621094,391.947998046875,146
2018-09-12,407.1400146484375,407.6499938964844,406.94000244140625,406.94000244140625,393.9129943847656,97
2018-09-13,404.0899963378906,404.0899963378906,403.2300109863281,403.2300109863281,390.3218078613281,137
2018-09-14,404.5,404.5,404.5,404.5,391.5511169433594,37
2018-09-17,404.5,404.5,404.5,404.5,391.5511169433594,0
2018-09-18,404.5,404.5,401.6000061035156,401.6000061035156,388.74395751953125,59
2018-09-19,404.5,404.5,401.6000061035156,401.6000061035156,388.74395751953125,59
2018-09-20,401.5,401.5,401.0,401.0,388.16314697265625,50
2018-09-21,402.0899963378906,403.6400146484375,401.54998779296875,403.6400146484375,392.49481201171875,1286
2018-09-24,400.7099914550781,401.239990234375,400.7099914550781,401.239990234375,390.1610412597656,113
2018-09-25,401.5,403.04998779296875,401.5,403.04998779296875,391.9210205078125,142
2018-09-26,401.5299987792969,401.5299987792969,400.6000061035156,400.6000061035156,389.5387268066406,219
2018-09-27,399.8399963378906,400.5799865722656,399.8399963378906,400.5799865722656,389.5192565917969,424
2018-09-28,403.5,403.5,403.0,403.0,391.8724365234375,18
2018-10-01,405.30999755859375,405.30999755859375,405.30999755859375,405.30999755859375,394.11865234375,200
2018-10-02,403.19000244140625,403.19000244140625,403.1400146484375,403.1400146484375,392.0085754394531,77
2018-10-03,406.6199951171875,406.8299865722656,406.6199951171875,406.8299865722656,395.5966796875,26
2018-10-04,410.3900146484375,410.3900146484375,410.3900146484375,410.3900146484375,399.0583801269531,122
2018-10-05,410.3299865722656,410.3299865722656,410.0,410.2799987792969,398.9514465332031,124
2018-10-08,409.8599853515625,409.8599853515625,409.0,409.0,397.706787109375,13
2018-10-09,407.489990234375,407.489990234375,406.4100036621094,406.6499938964844,395.4216613769531,601
2018-10-10,405.42999267578125,405.42999267578125,403.6000061035156,403.7200012207031,392.5725402832031,105
2018-10-11,398.0,398.0,388.75,388.75,378.01593017578125,157
2018-10-12,386.9100036621094,387.29998779296875,386.79998779296875,387.29998779296875,376.6059875488281,490
2018-10-15,387.8999938964844,388.2099914550781,387.5,387.8399963378906,377.1310119628906,36
2018-10-16,385.2099914550781,385.8599853515625,385.2099914550781,385.8599853515625,375.2057189941406,207
2018-10-17,393.5,393.5,393.5,393.5,382.634765625,25
2018-10-18,394.2300109863281,394.2300109863281,392.5299987792969,392.5299987792969,381.6915283203125,108
2018-10-19,390.55999755859375,390.6400146484375,390.0,390.6400146484375,379.8537292480469,51
2018-10-22,387.4100036621094,388.0,387.17999267578125,387.4599914550781,376.76153564453125,80
2018-10-23,388.2699890136719,388.5299987792969,386.5199890136719,386.5199890136719,375.8475036621094,95
2018-10-24,386.3900146484375,386.4599914550781,386.3900146484375,386.4599914550781,375.78912353515625,516
2018-10-25,378.3399963378906,378.3399963378906,376.75,376.75,366.34722900390625,308
2018-10-26,378.6099853515625,378.6099853515625,377.5,378.0,367.5627136230469,38
2018-10-29,377.3299865722656,377.3299865722656,375.2900085449219,375.2900085449219,364.9276428222656,36
2018-10-30,373.55999755859375,374.489990234375,373.5299987792969,373.9599914550781,363.6343078613281,515
2018-10-31,377.4599914550781,378.7699890136719,377.4599914550781,378.7699890136719,368.3114318847656,253
2018-11-01,382.0400085449219,382.4599914550781,382.0,382.0,371.4523010253906,304
2018-11-02,379.1000061035156,379.3399963378906,378.8800048828125,379.0,368.5351257324219,431
2018-11-05,378.6000061035156,378.6000061035156,377.3800048828125,377.5,367.0765380859375,518
2018-11-06,380.29998779296875,380.3699951171875,379.5,380.3699951171875,369.8672790527344,63
2018-11-07,380.3299865722656,384.19000244140625,379.70001220703125,380.5,369.99371337890625,211
2018-11-08,380.5,380.5,380.5,380.5,369.99371337890625,0
2018-11-09,386.0899963378906,387.1499938964844,386.0899963378906,387.1499938964844,376.4600830078125,17
2018-11-12,387.1499938964844,387.1499938964844,387.1499938964844,387.1499938964844,376.4600830078125,0
2018-11-13,381.32000732421875,381.32000732421875,378.8999938964844,379.75,369.2643737792969,862
2018-11-14,378.1499938964844,378.3999938964844,378.0,378.0,367.5627136230469,402
2018-11-15,373.67999267578125,373.67999267578125,370.0,370.20001220703125,359.9781188964844,192
2018-11-16,374.0,374.0,374.0,374.0,363.6731872558594,4
2018-11-19,374.0,374.0,374.0,374.0,363.6731872558594,120
2018-11-20,369.5400085449219,369.5400085449219,369.0,369.3999938964844,359.2001953125,112
2018-11-21,369.010009765625,369.010009765625,366.44000244140625,366.44000244140625,356.3219299316406,79
2018-11-22,365.57000732421875,365.57000732421875,365.0,365.2799987792969,355.1939697265625,116
2018-11-23,364.2300109863281,364.2300109863281,364.2300109863281,364.2300109863281,354.1730041503906,10
2018-11-26,364.2300109863281,364.8500061035156,364.2300109863281,364.8500061035156,354.7758483886719,299
2018-11-27,369.1400146484375,369.1400146484375,368.95001220703125,368.95001220703125,358.76263427734375,77
2018-11-28,371.4200134277344,371.4200134277344,371.4200134277344,371.4200134277344,361.1644592285156,8
2018-11-29,375.3299865722656,375.4200134277344,375.3299865722656,375.4200134277344,365.0539855957031,22
2018-11-30,374.3399963378906,374.3399963378906,374.3399963378906,374.3399963378906,364.0038146972656,13
2018-12-03,379.3800048828125,382.0,379.3800048828125,381.1000061035156,370.5771789550781,1291
2018-12-04,379.45001220703125,379.45001220703125,376.79998779296875,376.79998779296875,366.3958435058594,21
2018-12-05,368.2200012207031,368.2200012207031,368.2200012207031,368.2200012207031,358.05279541015625,19
2018-12-06,368.2200012207031,368.2200012207031,368.2200012207031,368.2200012207031,358.05279541015625,0
2018-12-07,371.5,371.5,371.5,371.5,361.24224853515625,8
2018-12-10,366.05999755859375,366.05999755859375,365.0,365.0,354.92169189453125,47
2018-12-11,367.7699890136719,367.7699890136719,366.69000244140625,366.69000244140625,356.5650634765625,51
2018-12-12,366.0,366.5,366.0,366.5,356.3802795410156,40
2018-12-13,366.5,366.5,366.5,366.5,356.3802795410156,0
2018-12-14,366.0400085449219,366.5400085449219,366.0400085449219,366.5400085449219,356.419189453125,286
2018-12-17,362.42999267578125,362.42999267578125,362.42999267578125,362.42999267578125,352.4226379394531,14
2018-12-18,356.9599914550781,357.0,356.9599914550781,357.0,347.1426086425781,55
2018-12-19,353.5,353.5,353.5,353.5,343.7392272949219,280
2018-12-20,352.6099853515625,353.25,352.6099853515625,353.25,343.4961242675781,152
2018-12-21,350.80999755859375,350.80999755859375,348.739990234375,350.0,342.3000183105469,294
2018-12-24,340.6400146484375,342.4200134277344,340.6400146484375,342.4200134277344,334.8868103027344,2132
2018-12-27,348.0,348.010009765625,348.0,348.010009765625,340.3537902832031,465
2018-12-28,353.05999755859375,354.25,352.5799865722656,354.25,346.4565124511719,30
2018-12-31,353.2699890136719,354.20001220703125,353.2699890136719,353.5,345.7230224609375,75
2019-01-02,355.1099853515625,356.57000732421875,353.2699890136719,353.2699890136719,345.4980773925781,211
2019-01-03,360.0,360.0,356.0,356.5799865722656,348.7352294921875,127
2019-01-04,349.239990234375,349.239990234375,347.69000244140625,347.69000244140625,340.04083251953125,62
2019-01-07,354.5,356.29998779296875,354.5,356.29998779296875,348.4613952636719,306
2019-01-08,356.6000061035156,357.07000732421875,356.5,357.07000732421875,349.2145080566406,33
2019-01-09,357.07000732421875,357.07000732421875,357.07000732421875,357.07000732421875,349.2145080566406,0
2019-01-10,358.30999755859375,358.9599914550781,357.04998779296875,357.04998779296875,349.19488525390625,139
2019-01-11,358.0,358.0,358.0,358.0,350.1239929199219,2
2019-01-14,358.0,358.0,358.0,358.0,350.1239929199219,0
2019-01-15,358.0,358.25,358.0,358.1199951171875,350.24139404296875,366
2019-01-16,361.3999938964844,361.3999938964844,361.3999938964844,361.3999938964844,353.44921875,5
2019-01-17,363.6000061035156,363.6000061035156,363.5400085449219,363.5400085449219,355.5421447753906,151
2019-01-18,363.5400085449219,363.5400085449219,363.5400085449219,363.5400085449219,355.5421447753906,0
2019-01-21,371.8399963378906,371.8399963378906,371.8399963378906,371.8399963378906,363.6595153808594,50
2019-01-22,370.75,371.2900085449219,370.4200134277344,370.4200134277344,362.27081298828125,33
2019-01-23,368.8399963378906,368.8399963378906,368.29998779296875,368.30999755859375,360.2071838378906,149
2019-01-24,368.2799987792969,368.2799987792969,368.2799987792969,368.2799987792969,360.1778259277344,10
2019-01-25,370.7799987792969,370.7799987792969,370.7799987792969,370.7799987792969,362.622802734375,3
2019-01-29,368.20001220703125,368.20001220703125,368.20001220703125,368.20001220703125,360.0996398925781,1
2019-01-30,369.70001220703125,369.70001220703125,367.1400146484375,367.1400146484375,359.06292724609375,18
2019-01-31,369.29998779296875,369.4700012207031,369.29998779296875,369.4700012207031,361.3417053222656,18
2019-02-01,372.19000244140625,373.1600036621094,372.19000244140625,373.1600036621094,364.95050048828125,235
2019-02-04,373.0,373.0,373.0,373.0,364.79400634765625,70
2019-02-05,376.8999938964844,376.8999938964844,376.1499938964844,376.1499938964844,367.8747253417969,826
2019-02-06,381.1000061035156,381.1000061035156,381.1000061035156,381.1000061035156,372.7158203125,2
2019-02-07,382.9700012207031,383.2900085449219,382.9700012207031,383.2900085449219,374.8576354980469,316
2019-02-08,380.67999267578125,380.67999267578125,380.1099853515625,380.1099853515625,371.7475891113281,49
2019-02-11,380.1199951171875,381.25,380.1099853515625,381.25,372.8625183105469,15
2019-02-12,383.2099914550781,384.2900085449219,383.2099914550781,384.2900085449219,375.83563232421875,570
2019-02-13,386.0,387.3500061035156,385.760009765625,385.760009765625,377.2733154296875,3626
2019-02-14,387.8299865722656,387.8299865722656,386.5,386.5,377.99700927734375,265
2019-02-15,386.239990234375,386.239990234375,385.6700134277344,385.6700134277344,377.1852722167969,540
2019-02-18,389.19000244140625,389.19000244140625,388.1499938964844,388.1499938964844,379.6107177734375,88
2019-02-19,388.9599914550781,389.2200012207031,388.9599914550781,389.2200012207031,380.65716552734375,1000
2019-02-20,387.57000732421875,387.8599853515625,387.3599853515625,387.8599853515625,379.32708740234375,1106
2019-02-21,388.3800048828125,389.0,386.44000244140625,389.0,380.4420166015625,2346
2019-02-22,389.9599914550781,390.9599914550781,389.9599914550781,390.9599914550781,382.3589172363281,778
2019-02-25,390.9599914550781,390.9599914550781,390.9599914550781,390.9599914550781,382.3589172363281,0
2019-02-26,389.6000061035156,389.6000061035156,388.9700012207031,388.9700012207031,380.41265869140625,359
2019-02-27,388.9700012207031,388.9700012207031,388.42999267578125,388.42999267578125,379.884521484375,13
2019-02-28,391.1499938964844,391.1499938964844,390.760009765625,390.760009765625,382.163330078125,23
2019-03-01,392.42999267578125,394.2900085449219,392.0,394.2900085449219,385.61566162109375,525
2019-03-04,396.0899963378906,396.4100036621094,396.0899963378906,396.4100036621094,387.68902587890625,550
2019-03-05,394.04998779296875,394.04998779296875,393.8999938964844,393.8999938964844,385.2342224121094,513
2019-03-06,393.5,395.760009765625,393.2799987792969,395.760009765625,387.0533447265625,579
2019-03-07,394.30999755859375,394.30999755859375,393.8900146484375,393.94000244140625,385.2733459472656,756
2019-03-08,391.79998779296875,391.79998779296875,391.79998779296875,391.79998779296875,383.1803894042969,25
2019-03-11,390.29998779296875,390.29998779296875,389.8900146484375,389.8900146484375,381.31243896484375,47
2019-03-12,395.1099853515625,395.1099853515625,395.1099853515625,395.1099853515625,386.4176025390625,99
2019-03-13,395.1099853515625,395.1099853515625,395.1099853515625,395.1099853515625,386.4176025390625,99
2019-03-14,398.0,398.0,398.0,398.0,389.2440185546875,24
2019-03-15,397.7200012207031,397.7300109863281,397.2799987792969,397.3299865722656,390.0439453125,6385
2019-03-18,397.29998779296875,397.29998779296875,396.0,396.0,388.73834228515625,96
2019-03-19,398.3399963378906,398.3399963378906,397.82000732421875,397.8500061035156,390.55438232421875,70
2019-03-20,397.6400146484375,398.42999267578125,397.6400146484375,398.42999267578125,391.1237487792969,65
2019-03-21,394.6000061035156,394.8500061035156,393.45001220703125,393.45001220703125,386.2350769042969,1141
2019-03-22,393.45001220703125,393.45001220703125,393.45001220703125,393.45001220703125,386.2350769042969,0
2019-03-25,398.42999267578125,398.42999267578125,393.1700134277344,393.1700134277344,385.9602355957031,238
2019-03-26,392.94000244140625,393.44000244140625,392.94000244140625,393.44000244140625,386.22528076171875,114
2019-03-27,393.3900146484375,393.5,393.3900146484375,393.5,386.2841796875,5
2019-03-28,394.1199951171875,394.1199951171875,393.54998779296875,393.54998779296875,386.3332214355469,87
2019-03-29,397.04998779296875,397.42999267578125,397.04998779296875,397.42999267578125,390.1420593261719,507
2019-04-01,399.5299987792969,399.5299987792969,399.29998779296875,399.3299865722656,392.00726318359375,533
2019-04-02,401.17999267578125,402.1000061035156,401.17999267578125,401.80999755859375,394.4417724609375,798
2019-04-03,404.3599853515625,404.3599853515625,403.6199951171875,403.7200012207031,396.3167724609375,1122
2019-04-04,402.6000061035156,402.989990234375,402.6000061035156,402.989990234375,395.6001281738281,128
2019-04-05,403.6400146484375,403.760009765625,403.6400146484375,403.760009765625,396.3559875488281,79
2019-04-08,406.4800109863281,406.510009765625,406.4800109863281,406.510009765625,399.05560302734375,94
2019-04-09,405.5400085449219,405.5400085449219,404.17999267578125,404.17999267578125,396.768310546875,131
2019-04-10,404.2799987792969,404.2799987792969,402.6300048828125,402.6300048828125,395.24676513671875,507
2019-04-11,402.739990234375,402.739990234375,402.739990234375,402.739990234375,395.354736328125,1
2019-04-12,405.1199951171875,405.1199951171875,404.70001220703125,404.70001220703125,397.2787780761719,985
2019-04-15,404.70001220703125,404.70001220703125,404.70001220703125,404.70001220703125,397.2787780761719,0
2019-04-16,404.70001220703125,404.70001220703125,404.70001220703125,404.70001220703125,397.2787780761719,0
2019-04-17,404.8999938964844,405.1300048828125,404.5,404.5,397.08245849609375,1360
2019-04-18,403.55999755859375,403.55999755859375,402.0,402.0,394.6282958984375,702
2019-04-23,407.1099853515625,407.7699890136719,407.1000061035156,407.1000061035156,399.634765625,24
2019-04-24,412.9700012207031,416.05999755859375,412.9700012207031,416.05999755859375,408.4304504394531,592
2019-04-26,415.6199951171875,415.6199951171875,415.20001220703125,415.20001220703125,407.5862731933594,67
2019-04-29,416.4700012207031,416.4700012207031,416.44000244140625,416.44000244140625,408.80352783203125,19
2019-04-30,415.9800109863281,416.20001220703125,415.45001220703125,416.20001220703125,408.5679016113281,1026
2019-05-01,418.05999755859375,418.05999755859375,418.05999755859375,418.05999755859375,410.3937683105469,2
2019-05-02,415.6300048828125,415.6300048828125,415.3699951171875,415.4599914550781,407.8414611816406,626
2019-05-03,416.70001220703125,417.04998779296875,416.70001220703125,417.04998779296875,409.4023132324219,660
2019-05-06,414.4700012207031,414.4700012207031,413.5199890136719,413.5199890136719,405.9370422363281,615
2019-05-07,416.25,416.25,416.25,416.25,408.6169738769531,500
2019-05-08,411.4200134277344,411.4200134277344,411.3500061035156,411.3500061035156,403.80682373046875,512
2019-05-09,411.25,411.25,411.25,411.25,403.70867919921875,5
2019-05-10,410.80999755859375,411.0400085449219,409.5,409.5,401.9907531738281,2214
2019-05-13,408.739990234375,409.1300048828125,408.3500061035156,408.80999755859375,401.31341552734375,1170
2019-05-14,403.3399963378906,405.1199951171875,403.3399963378906,405.1199951171875,397.6910705566406,602
2019-05-15,409.739990234375,410.0,409.739990234375,410.0,402.4815979003906,550
2019-05-16,410.6400146484375,412.0,410.6400146484375,412.0,404.4449157714844,604
2019-05-17,412.0,412.0,412.0,412.0,404.4449157714844,0
2019-05-20,415.82000732421875,415.82000732421875,414.70001220703125,414.70001220703125,407.09539794921875,576
2019-05-21,411.5899963378906,412.510009765625,411.5899963378906,412.510009765625,404.9455871582031,1010
2019-05-22,416.3299865722656,416.3299865722656,416.0799865722656,416.0799865722656,408.4501037597656,106
2019-05-23,416.0799865722656,416.0799865722656,416.0799865722656,416.0799865722656,408.4501037597656,0
2019-05-24,409.3399963378906,410.75,409.32000732421875,410.75,403.21783447265625,239
2019-05-27,408.4800109863281,408.4800109863281,407.9700012207031,407.9800109863281,400.4986267089844,41
2019-05-28,409.75,409.79998779296875,409.75,409.79998779296875,402.2852478027344,26
2019-05-29,409.79998779296875,409.79998779296875,409.79998779296875,409.79998779296875,402.2852478027344,0
2019-05-30,402.1099853515625,402.20001220703125,401.69000244140625,402.20001220703125,394.8246154785156,1239
